Date,T(C),Td(C),Tmax(C),Tmin(C),ddd,ffkmh,P seahPa,PTnd,Prec(mm),Nt,Nh,HKm,Viskm,WW,W1,W2
1/29/2016 12:00,27.2,24.3,30.6,-----,CAL,0,1014.7,1.6,0.0/6h,6,2,0.6,12,,,
1/29/2016 15:00,27,22.4,-----,-----,NE,7.2,1015.2,0.5,0.0/3h,6,3,0.6,10,,,
1/29/2016 18:00,26,23.6,-----,-----,E,3.6,1013.1,-2.1,0.0/6h,6,3,0.6,10,,,
1/29/2016 21:00,25.8,23.4,-----,-----,CAL,0,1013.7,0.6,0.0/3h,5,3,0.6,10,,,
1/30/2016 0:00,26,23.7,-----,24.5,WSW,3.6,1015.8,2.1,0.0/24h,8,3,0.6,12,,,
1/30/2016 3:00,28.2,23.1,-----,-----,W,10.8,1015.4,0.4,0.0/3h,6,2,0.6,12,,,
1/30/2016 6:00,29,24.2,-----,-----,WSW,10.8,1012.4,-3,0.0/6h,7,2,0.6,12,,,
1/30/2016 9:00,30.2,25.2,-----,-----,SSW,7.2,1012.4,0,0.0/3h,6,2,0.6,12,,,
1/30/2016 12:00,28.3,23.9,32,-----,NE,7.2,1013.9,1.5,0.0/6h,5,1,0.6,12,,,
1/30/2016 15:00,27.8,22.9,-----,-----,SE,7.2,1013.7,0.2,0.0/3h,4,1,0.6,12,,,
1/30/2016 18:00,27,23.8,-----,-----,ENE,7.2,1013.2,-0.5,0.0/6h,6,1,0.6,12,,,
1/30/2016 21:00,26.4,23.2,-----,-----,CAL,0,1012.7,-0.5,0.0/3h,1,1,0.6,12,,,
1/31/2016 3:00,30,21.6,-----,-----,ENE,7.2,1013.9,0.1,0.0/3h,7,3,0.6,12,,,
1/31/2016 6:00,32,18.7,-----,-----,ESE,10.8,1011.9,-2,0.0/6h,6,2,0.6,12,,,
1/31/2016 9:00,30.1,19.6,-----,-----,ESE,10.8,1011.6,-0.3,0.0/3h,4,2,0.6,12,,,
1/31/2016 12:00,28.6,20,32.5,-----,E,7.2,1013.4,1.8,0.0/6h,5,2,0.6,12,,,
1/31/2016 15:00,28,21.1,-----,-----,E,7.2,1013.7,0.3,0.0/3h,6,2,0.6,12,,,
1/31/2016 18:00,26.4,22,-----,-----,NNW,3.6,1012.7,-1,0.0/6h,4,2,0.6,12,,,
1/31/2016 21:00,26,21.1,-----,-----,SE,3.6,1012.4,-0.3,0.0/3h,7,3,0.6,12,,,
2/1/2016 0:00,26.5,21.5,-----,24.5,N,3.6,1014.2,1.8,0.0/24h,4,2,0.6,12,,,
2/1/2016 3:00,28.8,22.3,-----,-----,NW,10.8,1014.7,0.5,0.0/3h,7,3,0.6,12,,,
2/1/2016 6:00,30.1,24.4,-----,-----,WSW,18,1012,-2.7,0.0/6h,6,3,0.6,12,,,
2/1/2016 9:00,30.4,22.2,-----,-----,ENE,10.8,1011.9,-0.1,0.0/3h,6,3,0.6,12,,,
2/1/2016 12:00,28.1,21,31.2,-----,ENE,10.8,1013.8,1.9,0.0/6h,5,2,0.6,12,,,
2/1/2016 15:00,27,21.2,-----,-----,SE,10.8,1014.1,0.3,0.0/3h,4,1,0.6,10,,,
2/1/2016 18:00,25.7,21.3,-----,-----,ESE,3.6,1012.5,-1.6,0.0/6h,3,1,0.6,10,,,
2/1/2016 21:00,25.3,21.1,-----,-----,NNW,3.6,1012.6,0.1,0.0/3h,4,1,0.6,10,,,
2/2/2016 0:00,26.2,22.4,-----,24.2,SW,3.6,1014.4,1.8,0.0/24h,4,2,0.6,12,,,
2/2/2016 3:00,28.2,21,-----,-----,WNW,10.8,1014.1,-0.3,0.0/3h,6,3,0.6,12,,,
2/2/2016 6:00,30,23.4,-----,-----,WSW,14.4,1011.4,-2.7,0.0/6h,5,2,0.6,12,,,
2/2/2016 9:00,31,19.1,-----,-----,ENE,14.4,1010.9,-0.5,0.0/3h,2,2,0.6,12,,,
2/2/2016 12:00,28.2,20.3,31.8,-----,E,7.2,1012.9,2,0.0/6h,2,2,0.6,12,,,
2/2/2016 15:00,27.4,20.1,-----,-----,E,7.2,1013.7,0.8,0.0/3h,1,1,0.6,10,,,
2/2/2016 18:00,26.2,20.8,-----,-----,CAL,0,1012.7,-1,0.0/6h,2,2,0.6,10,,,
2/2/2016 21:00,26.2,21.1,-----,-----,CAL,0,1012.8,0.1,0.0/3h,5,2,0.6,10,,,
2/3/2016 0:00,27.6,22,-----,25.4,E,14.4,1014.2,1.4,0.0/24h,5,2,0.6,12,,,
2/3/2016 3:00,28.2,21.9,-----,-----,WSW,7.2,1013.6,0.6,0.0/3h,8,3,0.6,12,,,
2/3/2016 6:00,27.6,22.6,-----,-----,SW,14.4,1011.3,-2.3,Tr/6h,8,3,0.6,10,,,
2/3/2016 9:00,27.8,23.1,-----,-----,WSW,7.2,1011.5,0.2,Tr/3h,7,3,0.6,12,,,
2/3/2016 12:00,27.4,22.4,29.8,-----,SE,10.8,1013.3,1.8,Tr/6h,7,2,0.6,12,,,
2/3/2016 15:00,26.9,22.1,-----,-----,CAL,0,1013.1,0.2,0.0/3h,7,2,0.6,12,,,
2/3/2016 18:00,26.5,22,-----,-----,WSW,7.2,1012.7,-0.4,0.0/6h,7,2,0.6,12,,,
2/3/2016 21:00,26.3,22.6,-----,-----,CAL,0,1012.7,0,0.0/3h,6,1,0.6,12,,,
2/4/2016 0:00,26.7,24.4,-----,25.5,NW,3.6,1014.2,1.5,Tr/24h,7,2,0.6,12,,,
2/4/2016 3:00,27.8,22.6,-----,-----,WSW,10.8,1013.6,-0.6,0.0/3h,7,3,0.6,12,,,
2/4/2016 6:00,30.1,23,-----,-----,WSW,7.2,1011,-2.6,0.1/6h,6,3,0.6,12,,,
2/4/2016 9:00,26.6,24.2,-----,-----,N,3.6,1011,0,5.0/3h,8,4,0.6,12,,,
2/4/2016 12:00,27.3,24.6,30.6,-----,W,3.6,1011.9,0.9,5.0/6h,7,3,0.6,12,,,
2/4/2016 15:00,26.9,24,-----,-----,SSE,3.6,1012.4,0.5,0.0/3h,6,3,0.6,12,,,
2/4/2016 18:00,26.3,23.5,-----,-----,CAL,0,1011.2,-1.2,0.0/6h,5,2,0.6,12,,,
2/4/2016 21:00,26.4,23.7,-----,-----,N,3.6,1011.4,0.2,0.0/3h,7,3,0.6,12,,,
2/5/2016 0:00,26.3,23.2,-----,25,NNE,7.2,1012.7,1.3,5.1/24h,5,2,0.6,12,,,
2/5/2016 3:00,29.4,24.8,-----,-----,WNW,7.2,1012.3,-0.4,0.0/3h,6,2,0.6,12,,,
2/5/2016 6:00,30.8,25,-----,-----,W,10.8,1008.9,-3.4,0.0/6h,5,2,0.6,12,,,
2/5/2016 9:00,29.2,25.8,-----,-----,WSW,10.8,1008.3,-0.6,0.0/3h,6,3,0.6,12,,,
2/5/2016 12:00,27.6,24.1,32,-----,NNE,10.8,1009.9,1.6,0.0/6h,7,3,0.6,12,,,
2/5/2016 15:00,26.3,24,-----,-----,NNE,10.8,1010.5,0.6,0.0/3h,6,3,0.6,10,,,
2/5/2016 18:00,25.8,24.2,-----,-----,N,7.2,1009.5,-1,0.0/6h,7,3,0.6,10,,,
2/5/2016 21:00,24.7,24.3,-----,-----,NNE,14.4,1009.7,0.2,26.0/3h,8,4,0.6,8,,,
2/6/2016 0:00,24.6,23.8,-----,23.5,NNE,14.4,1012,2.3,30.2/24h,8,4,0.6,8,,,
2/6/2016 3:00,24.6,23.9,-----,-----,N,7.2,1013.5,1.5,4.0/3h,8,4,0.6,10,,,
2/6/2016 9:00,25.2,23.7,-----,-----,SSW,7.2,1011.1,-0.4,0.0/3h,8,4,0.6,10,,,
2/6/2016 12:00,30.8,25,-----,-----,W,10.8,1008.9,-3.4,0.0/6h,5,2,0.6,12,,,
2/6/2016 15:00,23.6,22.5,-----,-----,CAL,0,1013.9,1,2.0/3h,8,4,0.6,10,,,
2/6/2016 18:00,24.1,21.4,-----,-----,NNE,7.2,1013.1,-0.8,2.0/6h,8,4,0.6,10,,,
2/6/2016 21:00,23.8,21.7,-----,-----,NE,10.8,1012.6,-0.5,0.0/3h,8,4,0.6,10,,,
2/7/2016 0:00,24.6,21.3,-----,22.5,NNE,3.6,1014.4,1.8,24.0/24h,8,4,0.6,10,,,
2/7/2016 3:00,25.8,22.4,-----,-----,SW,7.2,1014.4,0,0.0/3h,7,4,0.6,10,,,
2/7/2016 6:00,27,20.8,-----,-----,WSW,10.8,1012,-2.4,0.0/6h,7,3,0.6,10,,,
2/7/2016 9:00,27.1,19.1,-----,-----,NNE,18,1012.5,0.5,0.0/3h,6,2,0.6,12,,,
2/7/2016 15:00,24.3,18.8,-----,-----,N,7.2,1016.1,1,0.0/3h,3,1,0.6,12,,,
2/7/2016 18:00,23.4,19.1,-----,-----,CAL,0,1014.4,-1.7,0.0/6h,1,1,0.6,12,,,
2/7/2016 21:00,22.9,18.7,-----,-----,NNE,10.8,1014.1,-0.3,0.0/3h,1,1,0.6,12,,,
2/8/2016 0:00,24,19.1,-----,22,N,7.2,1015.1,1,0.0/24h,3,2,0.6,12,,,
2/8/2016 3:00,27.9,18.5,-----,-----,N,7.2,1014.6,-0.5,0.0/3h,7,2,0.6,12,,,
2/8/2016 6:00,28.2,18.3,-----,-----,N,10.8,1012.8,-1.8,0.0/6h,7,3,0.6,12,,,
2/8/2016 9:00,27.3,17.8,-----,-----,NE,10.8,1012.7,-0.1,0.0/3h,6,2,0.6,12,,,
2/8/2016 12:00,25.4,17.8,29.6,-----,NE,7.2,1014.5,1.8,0.0/6h,6,2,0.6,12,,,
2/8/2016 15:00,25.1,17.6,-----,-----,NE,3.6,1015.3,0.8,0.0/3h,3,2,0.6,12,,,
2/8/2016 18:00,23.9,18.1,-----,-----,NNE,3.6,1014.2,-1.1,0.0/6h,5,2,0.6,12,,,
2/8/2016 21:00,24,18.3,-----,-----,NNE,3.6,1014.2,0,0.0/3h,5,2,0.6,12,,,
2/9/2016 0:00,24.5,18.6,-----,22.2,N,3.6,1015.7,1.5,0.0/24h,6,2,0.6,12,,,
2/9/2016 3:00,27.1,20,-----,-----,NNE,3.6,1016.1,0.4,0.0/3h,7,3,0.6,12,,,
2/9/2016 6:00,27.8,20.8,-----,-----,ENE,7.2,1013.6,-2.5,0.0/6h,7,4,0.6,12,,,
2/9/2016 9:00,27.5,21,-----,-----,NNE,10.8,1013.3,-0.3,0.0/3h,5,2,0.6,12,,,
2/9/2016 12:00,26,21,29.5,-----,NE,7.2,1014.9,1.6,0.0/6h,6,3,0.6,12,,,
2/9/2016 15:00,24.7,21.8,-----,-----,N,7.2,1014.7,-0.2,0.0/3h,4,1,0.6,10,,,
2/9/2016 18:00,24.4,21.3,-----,-----,CAL,0,1013.4,-1.3,0.0/6h,5,2,0.6,10,,,
2/9/2016 21:00,24.8,21.5,-----,-----,ENE,3.6,1013.4,0,0.0/3h,4,2,0.6,10,,,
2/10/2016 0:00,25.7,21.8,-----,23.4,NNE,3.6,1015,1.6,0.0/24h,6,2,0.6,12,,,
2/10/2016 3:00,30.3,20.1,-----,-----,E,18,1014.6,-0.4,0.0/3h,5,2,0.6,12,,,
2/10/2016 6:00,31.2,20.5,-----,-----,SE,18,1012.4,-2.2,0.0/6h,3,3,0.6,12,,,
2/10/2016 9:00,30.1,20.2,-----,-----,NE,18,1012.9,0.5,0.0/3h,4,2,0.6,12,,,
2/10/2016 12:00,27.7,20.4,32.6,-----,ESE,10.8,1014.4,1.5,0.0/6h,1,1,0.6,12,,,
2/10/2016 15:00,26.9,20.1,-----,-----,E,7.2,1014.6,0.2,0.0/3h,1,1,0.6,10,,,
2/10/2016 18:00,26,20.1,-----,-----,E,7.2,1013.9,-0.7,0.0/6h,2,2,0.6,10,,,
2/10/2016 21:00,25.6,19.8,-----,-----,E,7.2,1014.1,0.1,0.0/3h,4,1,0.6,10,,,
2/11/2016 0:00,26.3,20.1,-----,24.5,ESE,3.6,1015,0.9,0.0/24h,6,2,0.6,12,,,
2/11/2016 3:00,27.4,22.5,-----,-----,WSW,14.4,1015.2,0.2,0.0/3h,6,3,0.6,12,,,
2/11/2016 6:00,30.9,21,-----,-----,E,14.4,1012,-3.2,0.0/6h,5,3,0.6,12,,,
2/11/2016 9:00,30.4,20.2,-----,-----,ENE,18,1011.9,-0.1,0.0/3h,4,2,0.6,12,,,
2/11/2016 12:00,27.7,19.9,32.1,-----,ESE,14.4,1013.7,1.8,0.0/6h,4,1,0.6,12,,,
2/11/2016 15:00,26.9,20.1,-----,-----,E,14.4,1013.7,0,0.0/3h,4,1,0.6,12,,,
2/11/2016 18:00,25.8,20.5,-----,-----,SE,14.4,1013.2,-0.5,0.0/6h,3,1,0.6,12,,,
2/11/2016 21:00,25.3,20.7,-----,-----,ESE,10.8,1013.6,0.4,0.0/3h,3,1,0.6,12,,,
2/12/2016 0:00,26,20.7,-----,24.5,ENE,10.8,1015.1,1.5,0.0/24h,3,1,0.6,12,,,
2/12/2016 3:00,29.9,19.6,-----,-----,SE,10.8,1014.6,-0.5,0.0/3h,7,3,0.6,12,,,
2/12/2016 6:00,31.2,19.1,-----,-----,NE,10.8,1012.5,-2.1,0.0/6h,5,3,0.6,12,,,
2/12/2016 9:00,30.6,20,-----,-----,SSE,10.8,1012.1,-0.4,0.0/3h,5,3,0.6,12,,,
2/12/2016 12:00,27.6,18.6,31.8,-----,ESE,3.6,1013.3,1.2,0.0/6h,5,2,0.6,12,,,
2/12/2016 15:00,26,20.1,-----,-----,SE,7.2,1013.7,0.4,0.0/3h,4,2,0.6,12,,,
2/12/2016 18:00,25.2,20,-----,-----,E,7.2,1012.9,-0.8,0.0/6h,3,2,0.6,12,,,
2/12/2016 21:00,24.4,20.2,-----,-----,ESE,3.6,1013,0.1,0.0/3h,4,2,0.6,12,,,
2/13/2016 0:00,25.3,19.8,-----,23.2,E,7.2,1015.3,2.3,0.0/24h,5,2,0.6,12,,,
2/13/2016 3:00,29.3,20.8,-----,-----,W,10.8,1015.3,0,0.0/3h,6,3,0.6,12,,,
2/13/2016 6:00,30.2,21.7,-----,-----,WSW,10.8,1012,-1.3,0.0/6h,4,2,0.6,12,,,
2/13/2016 9:00,29.7,22.6,-----,-----,WSW,7.2,1011.7,-0.3,0.0/3h,1,1,0.6,12,,,
2/13/2016 12:00,28,22,31.4,-----,SE,10.8,1013.1,1.4,0.0/6h,1,1,0.6,12,,,
2/13/2016 15:00,26.3,22.5,-----,-----,E,7.2,1014.1,1,0.0/3h,4,1,0.6,10,,,
2/13/2016 18:00,25.3,21.8,-----,-----,ENE,3.6,1012.6,-1.5,0.0/6h,5,1,0.6,10,,,
2/13/2016 21:00,24.6,22.5,-----,-----,NNE,7.2,1013.1,0.5,0.0/3h,6,2,0.6,10,,,
2/14/2016 0:00,26,22,-----,23.5,CAL,0,1014.8,1.7,0.0/24h,5,1,0.6,12,,,
2/14/2016 3:00,28,23,-----,-----,WSW,7.2,1015,0.2,0.0/3h,6,2,0.6,12,,,
2/14/2016 6:00,31.3,21.6,-----,-----,WSW,10.8,1012.2,-2.8,0.0/6h,5,2,0.6,12,,,
2/14/2016 9:00,30.7,21.1,-----,-----,WSW,7.2,1011.9,-0.3,0.0/3h,6,2,0.6,12,,,
2/14/2016 12:00,28.3,22.8,32.2,-----,SSE,10.8,1013.9,2,0.0/6h,6,3,0.6,12,,,
2/14/2016 15:00,26.9,22,-----,-----,SE,3.6,1015.3,1.4,0.0/3h,6,3,0.6,10,,,
2/14/2016 18:00,25.7,21.1,-----,-----,NNE,10.8,1014,-1.3,0.0/6h,5,2,0.6,10,,,
2/14/2016 21:00,24.4,20,-----,-----,NNW,10.8,1013.6,-0.4,0.0/3h,4,2,0.6,10,,,
2/15/2016 0:00,25.4,20.8,-----,23.2,NNE,7.2,1015.9,2.3,0.0/24h,7,3,0.6,12,,,
2/15/2016 3:00,27.2,21.4,-----,-----,WSW,7.2,1016.2,0.3,0.0/3h,8,3,0.6,10,,,
2/15/2016 6:00,29,21.6,-----,-----,WNW,10.8,1012.7,-3.5,0.0/6h,8,2,0.6,10,,,
2/15/2016 9:00,28.6,22,-----,-----,SW,7.2,1012.4,-0.7,0.0/3h,8,2,0.6,10,,,
2/15/2016 12:00,27.7,21.8,30.3,-----,ESE,3.6,1014.7,2.3,0.0/6h,4,1,0.6,12,,,
2/15/2016 15:00,27.2,22.3,-----,-----,SE,7.2,1015.5,0.8,0.0/3h,7,1,0.6,12,,,
2/15/2016 18:00,26.8,22.3,-----,-----,E,3.6,1014.4,-1.1,0.0/6h,7,1,0.6,12,,,
2/15/2016 21:00,25.9,22.1,-----,-----,SSE,3.6,1014.7,0.3,0.0/3h,5,1,0.6,12,,,
2/16/2016 0:00,26.4,21.1,-----,25,WSW,7.2,1016.5,1.8,0.0/24h,4,1,0.6,12,,,
2/16/2016 3:00,28.2,21.8,-----,-----,WSW,10.8,1015.9,-0.6,0.0/3h,6,2,0.6,12,,,
2/16/2016 6:00,28.8,22,-----,-----,WSW,14.4,1014.2,-1.7,0.0/6h,7,3,0.6,12,,,
2/16/2016 9:00,29,19.3,-----,-----,ENE,7.2,1014.5,0.3,0.0/3h,7,3,0.6,12,,,
2/16/2016 12:00,26.3,19.3,29.6,-----,SE,10.8,1016.1,1.6,0.0/6h,5,2,0.6,12,,,
2/16/2016 15:00,26,19.4,-----,-----,ESE,3.6,1017.1,1,0.0/3h,4,2,0.6,12,,,
2/16/2016 18:00,25.1,20,-----,-----,NNW,3.6,1016.1,-1,0.0/6h,5,2,0.6,12,,,
2/16/2016 21:00,24.3,19.9,-----,-----,NW,3.6,1015.7,-0.4,0.0/3h,3,2,0.6,12,,,
2/17/2016 0:00,25.1,20.5,-----,22.8,NNW,3.6,1017.6,1.9,0.0/24h,4,1,0.6,12,,,
2/17/2016 3:00,27.2,21.2,-----,-----,NNW,7.2,1017.9,0.3,0.0/3h,7,3,0.6,12,,,
2/17/2016 6:00,29.8,22.5,-----,-----,W,10.8,1014.6,-3.3,0.0/6h,7,4,0.6,12,,,
2/17/2016 9:00,28.5,22.8,-----,-----,WNW,3.6,1014.5,-0.1,0.0/3h,8,4,0.6,12,,,
2/17/2016 12:00,27.1,20.7,31,-----,ESE,14.4,1016.2,1.7,0.0/6h,6,3,0.6,12,,,
2/17/2016 15:00,25.9,21.2,-----,-----,SE,10.8,1017.5,1.3,0.0/3h,4,1,0.6,10,,,
2/17/2016 18:00,25.1,21.1,-----,-----,ESE,3.6,1015.9,-1.6,0.0/6h,5,1,0.6,10,,,
2/18/2016 0:00,24.8,21.2,-----,23,NW,3.6,1017.4,1.5,0.0/24h,7,3,0.6,12,,,
2/18/2016 3:00,27.9,21.3,-----,-----,NE,14.4,1017.1,-0.3,0.0/3h,7,3,0.6,12,,,
2/18/2016 6:00,29,21.7,-----,-----,SSW,3.6,1014.2,-2.9,0.0/6h,6,3,0.6,12,,,
2/18/2016 9:00,29,21.7,-----,-----,ENE,10.8,1013.7,-0.5,0.0/3h,5,2,0.6,12,,,
2/18/2016 12:00,27,20.7,29.7,-----,ESE,10.8,1015.2,1.5,0.0/6h,2,2,0.6,12,,,
2/18/2016 15:00,26.1,21.1,-----,-----,ESE,7.2,1015.8,0.6,0.0/3h,4,2,0.6,10,,,
2/18/2016 18:00,25.5,21.5,-----,-----,SE,3.6,1014.7,-1.1,0.0/6h,4,2,0.6,10,,,
2/18/2016 21:00,24.3,21.1,-----,-----,NNE,7.2,1015.4,-0.3,0.0/3h,1,1,0.6,10,,,
2/19/2016 0:00,26.9,21.4,-----,23.4,WSW,3.6,1017,1.6,0.0/24h,5,2,0.6,12,,,
2/19/2016 3:00,27.7,22.1,-----,-----,W,7.2,1016.7,0.3,0.0/3h,6,1,0.6,12,,,
2/19/2016 6:00,30.6,20.8,-----,-----,ESE,14.4,1013,-3.7,0.0/6h,6,2,0.6,12,,,
2/19/2016 9:00,30.8,21.4,-----,-----,E,10.8,1012.5,-0.5,0.0/3h,6,2,0.6,12,,,
2/19/2016 12:00,28.2,20,32,-----,SE,10.8,1013.7,1.2,0.0/6h,3,1,0.6,12,,,
2/19/2016 15:00,27.2,21.1,-----,-----,SE,7.2,1014.7,1,0.0/3h,1,1,0.6,12,,,
2/19/2016 18:00,26,20.7,-----,-----,ENE,7.2,1014.7,0,0.0/6h,3,1,0.6,12,,,
2/19/2016 21:00,25,21,-----,-----,NNE,3.6,1015.5,0.8,0.0/3h,6,1,0.6,12,,,
2/20/2016 0:00,25.7,22.1,-----,24.5,N,3.6,1017.2,1.7,0.0/24h,4,1,0.6,12,,,
2/20/2016 3:00,29.3,21.1,-----,-----,WNW,10.8,1016.8,-0.4,0.0/3h,6,2,0.6,12,,,
2/20/2016 6:00,30.1,20.7,-----,-----,WNW,10.8,1014.2,-2.6,0.0/6h,7,4,0.6,12,,,
2/20/2016 9:00,30.3,20.5,-----,-----,S,7.2,1013.4,-0.8,0.0/3h,6,2,0.6,12,,,
2/20/2016 12:00,28.1,21.8,31.6,-----,SE,7.2,1014.4,1,0.0/6h,5,2,0.6,12,,,
2/20/2016 15:00,26.7,21,-----,-----,ESE,3.6,1015.9,1.5,0.0/3h,4,2,0.6,12,,,
2/20/2016 18:00,25.1,21.4,-----,-----,N,3.6,1015.5,-0.4,0.0/6h,5,2,0.6,12,,,
2/20/2016 21:00,24.1,20.9,-----,-----,NNE,3.6,1015,-0.5,0.0/3h,5,2,0.6,12,,,
2/21/2016 0:00,26.3,19.6,-----,23,SSE,3.6,1016.6,1.6,0.0/24h,5,2,0.6,12,,,
2/21/2016 3:00,27.6,21.5,-----,-----,W,10.8,1017.4,0.8,0.0/3h,5,2,0.6,12,,,
2/21/2016 6:00,30.4,21.1,-----,-----,S,7.2,1014.7,-2.7,0.0/6h,4,2,0.6,12,,,
2/21/2016 9:00,30.1,21.1,-----,-----,SE,14.4,1014.8,0.1,0.0/3h,3,1,0.6,12,,,
2/21/2016 12:00,27.8,21.2,32.5,-----,ESE,14.4,1016.7,1.9,0.0/6h,2,2,0.6,12,,,
2/21/2016 15:00,26.7,20.8,-----,-----,ESE,3.6,1017.5,0.8,0.0/3h,1,1,0.6,10,,,
2/21/2016 18:00,25.5,22.1,-----,-----,CAL,0,1016.1,-1.4,0.0/6h,4,-,0.6,10,,,
2/21/2016 21:00,24.9,21.4,-----,-----,NE,7.2,1015.8,-0.3,0.0/3h,5,1,0.6,10,,,
2/22/2016 0:00,26.5,21.5,-----,23.5,NE,7.2,1017.7,1.9,0.0/24h,5,2,0.6,12,,,
2/22/2016 6:00,29.5,23.2,-----,-----,W,14.4,1015.3,-2.5,0.0/6h,6,3,0.6,12,,,
2/22/2016 9:00,31.4,22.2,-----,-----,ESE,10.8,1013.7,-1.6,0.0/3h,3,3,0.6,12,,,
2/22/2016 12:00,28.8,20.7,31.8,-----,E,10.8,1016,2.3,0.0/6h,2,2,0.6,12,,,
2/22/2016 15:00,26.8,22.2,-----,-----,ESE,7.2,1017.3,1.3,0.0/3h,3,1,0.6,10,,,
2/22/2016 18:00,25.8,22,-----,-----,ENE,3.6,1016.1,-1.2,0.0/6h,2,2,0.6,10,,,
2/22/2016 21:00,25,22,-----,-----,N,7.2,1015.6,-0.5,0.0/3h,4,2,0.6,10,,,
2/23/2016 0:00,26.9,21.5,-----,24,SW,7.2,1016.8,1.2,0.0/24h,5,2,0.6,12,,,
2/23/2016 3:00,28,22.7,-----,-----,W,10.8,1016.6,0.2,0.0/3h,6,4,0.6,12,,,
2/23/2016 6:00,29.5,22.4,-----,-----,WSW,14.4,1013.1,-3.5,0.0/6h,6,3,0.6,12,,,
2/23/2016 9:00,30.7,23,-----,-----,NW,14.4,1013.1,0,0.0/3h,6,2,0.6,12,,,
2/23/2016 12:00,28.3,19.6,32,-----,E,10.8,1014.6,1.5,0.0/6h,3,1,0.6,12,,,
2/23/2016 15:00,26.7,19.4,-----,-----,ENE,7.2,1015.5,0.9,0.0/3h,1,1,0.6,12,,,
2/23/2016 18:00,26.1,19.9,-----,-----,E,3.6,1014.6,-0.9,0.0/6h,1,1,0.6,12,,,
2/23/2016 21:00,24.9,21.3,-----,-----,N,3.6,1014.5,-0.1,0.0/3h,1,1,0.6,12,,,
2/24/2016 0:00,26.2,21.2,-----,23.5,NE,7.2,1016.3,1.8,0.0/24h,3,1,0.6,12,,,
2/24/2016 3:00,30.7,20.1,-----,-----,SSE,7.2,1016.3,0,0.0/3h,4,2,0.6,12,,,
2/24/2016 6:00,31.8,18.4,-----,-----,NE,10.8,1014.1,-2.2,0.0/6h,6,3,0.6,12,,,
2/24/2016 9:00,30.1,19.7,-----,-----,ENE,7.2,1015,0.9,0.0/3h,6,3,0.6,12,,,
2/24/2016 12:00,27.9,19.8,33.1,-----,NE,3.6,1016.3,1.3,0.0/6h,5,2,0.6,12,,,
2/24/2016 15:00,26.9,20.1,-----,-----,E,7.2,1017.4,1.1,0.0/3h,5,2,0.6,12,,,
2/24/2016 18:00,26,20.7,-----,-----,NNE,7.2,1016.3,-1.1,0.0/6h,6,2,0.6,12,,,
2/24/2016 21:00,25.4,20.8,-----,-----,NNE,7.2,1015.8,-0.5,0.0/3h,4,2,0.6,12,,,
2/25/2016 0:00,27,21.6,-----,24.5,SW,3.6,1017.3,1.5,0.0/24h,4,2,0.6,12,,,
2/25/2016 3:00,27.9,21.9,-----,-----,NE,7.2,1018.4,1.1,0.0/3h,7,4,0.6,12,,,
2/25/2016 6:00,31.3,19.6,-----,-----,E,18,1015.5,-2.9,0.0/6h,6,3,0.6,12,,,
2/25/2016 9:00,29.6,20.3,-----,-----,NE,14.4,1015.9,0.4,0.0/3h,5,2,0.6,12,,,
2/25/2016 12:00,26.9,21.1,32.2,-----,NNE,7.2,1017.5,1.6,0.0/6h,6,3,0.6,12,,,
2/25/2016 15:00,26,21.1,-----,-----,N,7.2,1018.7,1.2,0.0/3h,6,3,0.6,10,,,
2/25/2016 18:00,25.2,21.2,-----,-----,NNE,7.2,1017.4,-1.3,0.0/6h,7,3,0.6,10,,,
2/25/2016 21:00,23.3,22.8,-----,-----,N,10.8,1017.2,-0.2,0.0/3h,6,3,0.6,10,,,
2/26/2016 0:00,23.5,23,-----,22.2,N,10.8,1018.8,1.6,Tr/24h,8,4,0.6,12,,,
2/26/2016 3:00,26.2,24,-----,-----,WSW,7.2,1017.8,-1,0.1/3h,8,4,0.6,10,,,
2/26/2016 6:00,27,23.8,-----,-----,S,7.2,1015.3,-2.5,2.0/6h,7,4,0.6,10,,,
2/26/2016 9:00,29.2,19.7,-----,-----,NE,14.4,1014.9,-0.4,0.0/3h,4,2,0.6,12,,,
2/26/2016 12:00,26.9,20.8,30.2,-----,NNE,10.8,1016.7,1.8,0.0/6h,4,1,0.6,12,,,
2/26/2016 15:00,26.2,20.6,-----,-----,NNE,7.2,1017.6,0.9,0.0/3h,4,1,0.6,10,,,
2/26/2016 18:00,25.8,20.5,-----,-----,NNE,7.2,1016.2,-1.4,0.0/6h,5,2,0.6,10,,,
2/26/2016 21:00,24.9,20.6,-----,-----,N,7.2,1015.6,-0.6,0.0/3h,5,2,0.6,10,,,
2/27/2016 0:00,26.3,20.6,-----,24,NE,3.6,1016.9,-0.4,1.8/24h,2,2,0.6,12,,,
2/27/2016 3:00,30,21.6,-----,-----,WSW,14.4,1016.5,0.4,0.0/3h,6,2,0.6,12,,,
2/27/2016 6:00,31,20.6,-----,-----,WSW,10.8,1014.1,-2.4,0.0/6h,6,2,0.6,12,,,
2/27/2016 9:00,30.4,19.2,-----,-----,ENE,10.8,1014.1,0,0.0/3h,6,2,0.6,12,,,
2/27/2016 12:00,28.2,20,32.7,-----,NE,7.2,1015.5,1.4,0.0/6h,6,1,0.6,12,,,
2/27/2016 15:00,27.6,19.8,-----,-----,NE,10.8,1015.3,0.2,0.0/3h,6,1,0.6,12,,,
